threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,15,9,98,267,0.367041,15517.5,701.63,number1_2.csv
144,10,17,11,99,267,0.370787,15509,704.701,number1_2.csv
144,10,15,9,99,266,0.37218,15523.5,708.458,number1_2.csv
144,10,15,10,99,266,0.37218,15533.5,699.973,number1_2.csv
144,10,15,8,99,266,0.37218,15566.5,700.801,number1_2.csv
144,10,15,11,98,266,0.368421,15514,699.044,number1_2.csv
144,10,15,9,98,266,0.368421,15497.5,697.973,number1_2.csv
144,10,15,10,97,266,0.364662,15461,697.73,number1_2.csv
144,10,17,11,96,273,0.351648,15294,700.215,number1_2.csv
144,10,18,12,93,280,0.332143,15208.5,711.831,number1_2.csv
144,10,17,10,93,329,0.282675,16177,818.014,number1_2.csv
144,10,18,13,95,339,0.280236,16707.5,845.914,number1_2.csv
144,10,16,11,96,340,0.282353,16762,845.612,number1_2.csv
144,10,19,15,99,338,0.292899,16765.5,841.997,number1_2.csv
144,10,18,13,102,336,0.303571,16797,836.583,number1_2.csv
144,10,19,14,104,335,0.310448,16830.5,839.311,number1_2.csv
144,10,17,11,104,335,0.310448,16839,836.583,number1_2.csv
144,10,19,14,105,335,0.313433,16901,838.24,number1_2.csv
144,10,20,14,106,334,0.317365,16966.5,834.683,number1_2.csv
144,10,22,15,106,334,0.317365,16958.5,837.654,number1_2.csv
144,10,21,16,108,334,0.323353,16973,834.583,number1_2.csv
144,10,19,14,107,334,0.320359,17012.5,835.654,number1_2.csv
144,10,19,14,108,334,0.323353,17028.5,836.482,number1_2.csv
144,10,19,14,108,334,0.323353,17058.5,836.482,number1_2.csv
144,10,23,18,108,334,0.323353,17077,835.411,number1_2.csv
144,10,18,13,107,334,0.320359,17086.5,838.139,number1_2.csv
144,10,19,14,105,335,0.313433,17071.5,834.683,number1_2.csv
144,10,23,18,103,336,0.306548,17093,835.754,number1_2.csv
144,10,18,12,103,335,0.307463,17099.5,831.512,number1_2.csv
144,10,19,14,103,335,0.307463,17080,830.926,number1_2.csv
144,10,18,12,101,335,0.301493,17063.5,831.512,number1_2.csv
144,10,17,12,103,334,0.308383,17081.5,831.512,number1_2.csv
144,10,22,16,102,334,0.305389,17085.5,829.169,number1_2.csv
144,10,19,13,103,334,0.308383,17064,828.098,number1_2.csv
144,10,19,13,103,334,0.308383,17110.5,827.512,number1_2.csv
144,10,20,15,103,334,0.308383,17106.5,829.997,number1_2.csv
144,10,21,14,102,334,0.305389,17115.5,828.683,number1_2.csv
144,10,19,14,98,335,0.292537,17216.5,831.512,number1_2.csv
144,10,16,11,93,321,0.28972,16881,783.872,number1_2.csv
144,10,20,15,91,276,0.32971,16211,695.446,number1_2.csv
144,10,17,13,95,266,0.357143,16294.5,682.174,number1_2.csv
144,10,19,14,127,245,0.518367,16451.5,685.831,number1_2.csv
144,10,17,13,147,234,0.628205,16304.5,766.399,number1_2.csv
144,10,17,14,159,229,0.694323,16209,793.411,number1_2.csv
144,10,18,13,167,227,0.735683,16294,811.21,number1_2.csv
144,10,18,14,163,226,0.721239,16149,717.47,number1_2.csv
144,10,22,17,168,219,0.767123,16144,666.843,number1_2.csv
144,10,18,13,172,219,0.785388,16193.5,671.085,number1_2.csv
144,10,20,14,175,219,0.799087,16277.5,675.571,number1_2.csv
144,10,21,15,177,218,0.811927,16339.5,678.056,number1_2.csv
144,10,18,13,178,218,0.816514,16424,676.642,number1_2.csv
144,10,22,16,179,217,0.824885,16518,680.642,number1_2.csv
144,10,22,16,180,216,0.833333,16601,677.127,number1_2.csv
144,10,21,17,181,216,0.837963,16642,679.955,number1_2.csv
144,10,18,13,182,215,0.846512,16711,675.47,number1_2.csv
144,10,20,14,182,215,0.846512,16749.5,678.541,number1_2.csv
144,10,20,14,182,214,0.850467,16755,676.299,number1_2.csv
144,10,23,17,182,214,0.850467,16757.5,675.227,number1_2.csv
144,10,18,13,182,213,0.85446,16760.5,674.884,number1_2.csv
144,10,21,15,182,213,0.85446,16711.5,673.713,number1_2.csv
144,10,19,13,181,213,0.849765,16692,673.47,number1_2.csv
144,10,16,11,180,222,0.810811,16845.5,773.453,number1_2.csv
144,10,24,18,208,225,0.924444,17833,876.205,number1_2.csv
144,10,18,12,216,233,0.927039,18524,914.489,number1_2.csv
144,10,18,13,235,245,0.959184,18614,941.117,number1_2.csv
144,10,18,12,262,247,1.06073,18923,980.573,number1_2.csv
144,10,17,11,273,244,1.11885,19107.5,992.673,number1_2.csv
144,10,19,13,278,242,1.14876,19196.5,1002.47,number1_2.csv
144,10,15,9,279,243,1.14815,19263.5,998.673,number1_2.csv
144,10,19,14,281,244,1.15164,19320,1002.23,number1_2.csv
144,10,19,13,281,245,1.14694,19437,997.401,number1_2.csv
144,10,17,11,281,246,1.14228,19497.5,998.815,number1_2.csv
144,10,16,11,282,247,1.1417,19593,1002.71,number1_2.csv
144,10,17,12,281,248,1.13306,19632,1002.23,number1_2.csv
144,10,19,13,280,249,1.1245,19668.5,1003.3,number1_2.csv
144,10,17,12,281,250,1.124,19670.5,1004.82,number1_2.csv
144,10,19,13,281,250,1.124,19660.5,1000.47,number1_2.csv
144,10,17,11,279,251,1.11155,19629.5,1006.47,number1_2.csv
144,10,19,13,279,252,1.10714,19593.5,1005.64,number1_2.csv
144,10,18,12,279,252,1.10714,19556,1005.89,number1_2.csv
144,10,19,12,278,252,1.10317,19492,1008.03,number1_2.csv
144,10,16,10,277,252,1.09921,19488,1000.71,number1_2.csv
144,10,17,11,277,252,1.09921,19449.5,1009.3,number1_2.csv
144,10,17,11,277,252,1.09921,19417,1011.54,number1_2.csv
144,10,20,14,277,252,1.09921,19416,1007.54,number1_2.csv
144,10,19,12,277,251,1.10359,19444.5,1005.16,number1_2.csv
144,10,17,11,277,251,1.10359,19465,1011.06,number1_2.csv
144,10,18,11,277,251,1.10359,19464.5,1007.16,number1_2.csv
144,10,18,13,277,252,1.09921,19496.5,1009.16,number1_2.csv
144,10,18,12,276,252,1.09524,19507.5,1008.96,number1_2.csv
144,10,19,13,276,253,1.09091,19546.5,1011.44,number1_2.csv
144,10,16,10,275,253,1.08696,19595,1007.06,number1_2.csv
