threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,19,13,108,239,0.451883,16055.5,754.742,closeFist_5.csv
144,10,20,15,109,238,0.457983,16018.5,758.742,closeFist_5.csv
144,10,18,12,108,238,0.453782,16000.5,751.085,closeFist_5.csv
144,10,18,12,108,237,0.455696,15969.5,753.571,closeFist_5.csv
144,10,18,13,108,237,0.455696,15907,752.985,closeFist_5.csv
144,10,21,15,108,237,0.455696,15843,752.5,closeFist_5.csv
144,10,19,14,107,236,0.45339,15780,750.843,closeFist_5.csv
144,10,20,14,108,236,0.457627,15761.5,753.571,closeFist_5.csv
144,10,20,14,107,236,0.45339,15745.5,748.257,closeFist_5.csv
144,10,21,16,107,235,0.455319,15682,748.843,closeFist_5.csv
144,10,19,14,107,235,0.455319,15648.5,750.742,closeFist_5.csv
144,10,18,13,107,236,0.45339,15739,749.47,closeFist_5.csv
144,10,18,13,111,253,0.438735,17596.5,760.943,closeFist_5.csv
144,10,17,13,120,278,0.431655,20338,848.642,closeFist_5.csv
144,10,19,16,136,324,0.419753,23338,1271.38,closeFist_5.csv
144,10,15,10,148,330,0.448485,23200,1488.15,closeFist_5.csv
144,10,18,11,156,330,0.472727,23092,1551.06,closeFist_5.csv
144,10,18,11,159,329,0.483283,23219,1557.34,closeFist_5.csv
144,10,15,9,159,328,0.484756,23543.5,1502.47,closeFist_5.csv
144,10,15,9,162,328,0.493902,23853,1510.71,closeFist_5.csv
144,10,14,8,160,328,0.487805,23908.5,1505.44,closeFist_5.csv
144,10,17,11,160,328,0.487805,23902,1487.26,closeFist_5.csv
144,10,17,11,159,329,0.483283,23942.5,1504.82,closeFist_5.csv
144,10,18,12,158,329,0.480243,23927,1516.92,closeFist_5.csv
144,10,16,10,158,329,0.480243,23959,1549.06,closeFist_5.csv
144,10,17,10,160,329,0.486322,23711,1538.92,closeFist_5.csv
144,10,17,11,160,329,0.486322,23963,1546.15,closeFist_5.csv
144,10,18,15,135,304,0.444079,22196,1180.47,closeFist_5.csv
144,10,19,14,121,262,0.461832,19680.5,806.659,closeFist_5.csv
144,10,21,15,121,242,0.5,18395,672.759,closeFist_5.csv
144,10,18,12,122,218,0.559633,16179.5,750.884,closeFist_5.csv
144,10,21,16,129,211,0.611374,15921.5,746.541,closeFist_5.csv
