threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,21,15,126,244,0.516393,17556,775.612,closeFist_3.csv
144,10,19,13,127,244,0.520492,17533.5,773.026,closeFist_3.csv
144,10,21,15,128,244,0.52459,17552.5,768.541,closeFist_3.csv
144,10,19,14,128,244,0.52459,17564,767.47,closeFist_3.csv
144,10,17,13,127,243,0.522634,17569.5,768.884,closeFist_3.csv
144,10,19,15,127,242,0.524793,17527,763.127,closeFist_3.csv
144,10,18,13,127,242,0.524793,17452.5,772.884,closeFist_3.csv
144,10,18,14,127,241,0.526971,17379,768.299,closeFist_3.csv
144,10,16,11,126,241,0.522822,17299,756.985,closeFist_3.csv
144,10,17,12,126,241,0.522822,17209.5,751.227,closeFist_3.csv
144,10,19,14,126,241,0.522822,17182,743.671,closeFist_3.csv
144,10,17,12,125,241,0.518672,17185.5,739.428,closeFist_3.csv
144,10,18,13,126,241,0.522822,17140.5,743.428,closeFist_3.csv
144,10,18,13,126,241,0.522822,17160,748.156,closeFist_3.csv
144,10,17,12,126,241,0.522822,17155.5,749.571,closeFist_3.csv
144,10,18,13,127,241,0.526971,17164,748.156,closeFist_3.csv
144,10,16,12,127,241,0.526971,17150,752.985,closeFist_3.csv
144,10,18,13,127,241,0.526971,17143.5,753.571,closeFist_3.csv
144,10,18,13,127,241,0.526971,17147,751.328,closeFist_3.csv
144,10,19,14,127,240,0.529167,17169,748.5,closeFist_3.csv
144,10,18,13,126,241,0.522822,17172,754.299,closeFist_3.csv
144,10,19,13,126,240,0.525,17161.5,756.884,closeFist_3.csv
144,10,19,14,125,240,0.520833,17169,753.328,closeFist_3.csv
144,10,20,15,124,240,0.516667,17137.5,755.914,closeFist_3.csv
144,10,19,13,124,241,0.514523,17111,758.156,closeFist_3.csv
144,10,17,12,123,241,0.510373,17099,757.328,closeFist_3.csv
144,10,18,14,123,241,0.510373,17064,760.642,closeFist_3.csv
144,10,20,15,122,242,0.504132,17038.5,763.085,closeFist_3.csv
144,10,19,15,122,242,0.504132,16999,761.813,closeFist_3.csv
144,10,24,19,122,245,0.497959,17098.5,766.198,closeFist_3.csv
