threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,18,12,224,308,0.727273,16828,966.063,pinch_1.csv
144,10,17,12,224,308,0.727273,16795,966.063,pinch_1.csv
144,10,15,9,223,308,0.724026,16778.5,960.992,pinch_1.csv
144,10,15,10,222,308,0.720779,16766,961.578,pinch_1.csv
144,10,15,9,222,308,0.720779,16765,962.406,pinch_1.csv
144,10,16,11,221,309,0.71521,16797,966.063,pinch_1.csv
144,10,15,11,221,309,0.71521,16761,964.749,pinch_1.csv
144,10,16,10,222,308,0.720779,16741.5,958.507,pinch_1.csv
144,10,18,13,222,308,0.720779,16753,961.921,pinch_1.csv
144,10,17,10,222,307,0.723127,16750,961.578,pinch_1.csv
144,10,17,13,223,306,0.728758,16698.5,960.507,pinch_1.csv
144,10,19,12,223,306,0.728758,16724.5,962.164,pinch_1.csv
144,10,19,12,223,307,0.726384,16701,959.578,pinch_1.csv
144,10,14,8,222,306,0.72549,16691.5,960.164,pinch_1.csv
144,10,14,8,217,306,0.70915,16675.5,960.992,pinch_1.csv
144,10,18,12,186,311,0.598071,17185.5,964.566,pinch_1.csv
144,10,19,14,150,305,0.491803,17638,995.092,pinch_1.csv
144,10,19,14,132,278,0.47482,16878.5,1032.39,pinch_1.csv
144,10,22,15,130,277,0.469314,16834,1042.29,pinch_1.csv
144,10,21,16,129,276,0.467391,16834,1043.6,pinch_1.csv
144,10,21,16,129,275,0.469091,16731.5,1037.7,pinch_1.csv
144,10,19,12,128,274,0.467153,16646.5,1037.36,pinch_1.csv
144,10,20,14,127,274,0.463504,16653.5,1036.39,pinch_1.csv
144,10,23,16,129,275,0.469091,18271.5,803.252,pinch_1.csv
144,10,21,15,129,275,0.469091,18253,809.495,pinch_1.csv
144,10,20,14,129,275,0.469091,18256,804.181,pinch_1.csv
144,10,20,15,129,275,0.469091,16756.5,1035.56,pinch_1.csv
