threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,13,6,191,321,0.595016,16282,957.377,pinch_2.csv
144,10,17,11,190,321,0.5919,16300.5,960.448,pinch_2.csv
144,10,12,6,189,320,0.590625,16339,962.347,pinch_2.csv
144,10,16,9,185,320,0.578125,16319,965.034,pinch_2.csv
144,10,16,9,178,321,0.554517,16371,968.69,pinch_2.csv
144,10,15,9,161,323,0.498452,16521,963.293,pinch_2.csv
144,10,20,13,154,322,0.478261,17703.5,1154.05,pinch_2.csv
144,10,18,13,145,310,0.467742,16929,994.489,pinch_2.csv
144,10,20,14,134,282,0.475177,18926,811.352,pinch_2.csv
144,10,19,13,133,283,0.469965,18742,806.524,pinch_2.csv
144,10,20,14,133,283,0.469965,18734,812.181,pinch_2.csv
144,10,22,17,131,283,0.462898,18656,805.838,pinch_2.csv
144,10,20,17,128,283,0.452297,18554,798.524,pinch_2.csv
144,10,22,15,124,294,0.421769,17160,1001.46,pinch_2.csv
144,10,19,12,140,316,0.443038,17019,980.122,pinch_2.csv
144,10,17,10,157,325,0.483077,16477,962.867,pinch_2.csv
144,10,17,11,162,324,0.5,16395.5,965.394,pinch_2.csv
144,10,17,11,169,324,0.521605,16361.5,970.021,pinch_2.csv
144,10,18,11,178,324,0.549383,16393,966.406,pinch_2.csv
144,10,15,9,183,322,0.568323,16358,965.235,pinch_2.csv
144,10,15,9,185,321,0.576324,16285.5,967.963,pinch_2.csv
144,10,15,9,187,320,0.584375,16246.5,968.306,pinch_2.csv
144,10,14,9,185,321,0.576324,16230.5,963.963,pinch_2.csv
144,10,13,8,181,321,0.563863,16177,963.235,pinch_2.csv
144,10,13,7,177,320,0.553125,16099.5,963.477,pinch_2.csv
144,10,15,10,158,320,0.49375,16187.5,956.222,pinch_2.csv
144,10,18,13,136,310,0.43871,17263,1092.15,pinch_2.csv
144,10,19,12,121,283,0.427562,18483.5,790.624,pinch_2.csv
