threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,19,12,195,279,0.698925,22994.5,1452.41,closeFist_2.csv
144,10,18,12,195,280,0.696429,23009.5,1443.58,closeFist_2.csv
144,10,19,13,195,280,0.696429,22938.5,1458.9,closeFist_2.csv
144,10,22,15,196,281,0.697509,22908.5,1468.56,closeFist_2.csv
144,10,17,11,196,282,0.695035,22933.5,1471.38,closeFist_2.csv
144,10,17,11,195,282,0.691489,22888.5,1474.56,closeFist_2.csv
144,10,20,14,195,283,0.689046,22885.5,1477.04,closeFist_2.csv
144,10,18,12,195,283,0.689046,22913.5,1488.56,closeFist_2.csv
144,10,19,13,195,283,0.689046,22956,1479,closeFist_2.csv
144,10,19,13,196,283,0.69258,23051.5,1468.9,closeFist_2.csv
144,10,21,15,197,283,0.696113,22977.5,1485.38,closeFist_2.csv
144,10,18,13,197,282,0.698582,22968,1479,closeFist_2.csv
144,10,17,12,197,282,0.698582,23016,1485.28,closeFist_2.csv
144,10,20,14,193,282,0.684397,22894.5,1487.38,closeFist_2.csv
144,10,19,15,171,246,0.695122,20325,1094.89,closeFist_2.csv
144,10,21,15,164,211,0.777251,18844,885.897,closeFist_2.csv
144,10,24,20,159,193,0.823834,17234,749.612,closeFist_2.csv
144,10,20,15,155,177,0.875706,15432,738.24,closeFist_2.csv
144,10,24,18,157,172,0.912791,15174.5,741.169,closeFist_2.csv
144,10,21,17,157,170,0.923529,15041.5,766.482,closeFist_2.csv
144,10,18,14,157,169,0.928994,15008,763.897,closeFist_2.csv
144,10,18,12,155,169,0.91716,14981.5,753.997,closeFist_2.csv
144,10,21,16,154,170,0.905882,14968,754.24,closeFist_2.csv
144,10,21,15,152,170,0.894118,14933.5,753.512,closeFist_2.csv
144,10,21,15,152,170,0.894118,14957,750.098,closeFist_2.csv
144,10,20,15,152,170,0.894118,14949.5,748.825,closeFist_2.csv
144,10,21,16,151,170,0.888235,14928,748.098,closeFist_2.csv
144,10,21,16,153,169,0.905325,14913,751.269,closeFist_2.csv
144,10,22,17,153,169,0.905325,14926,755.754,closeFist_2.csv
144,10,23,17,153,169,0.905325,14970,755.754,closeFist_2.csv
144,10,21,16,156,171,0.912281,15308,726.926,closeFist_2.csv
144,10,24,17,167,183,0.912568,17167.5,721.654,closeFist_2.csv
144,10,18,12,175,198,0.883838,19122,810.725,closeFist_2.csv
144,10,16,12,174,235,0.740426,22156,1035.44,closeFist_2.csv
144,10,20,13,192,264,0.727273,23812,1353.74,closeFist_2.csv
144,10,18,12,199,266,0.74812,23785,1304.77,closeFist_2.csv
144,10,18,13,198,266,0.744361,23238,1347.34,closeFist_2.csv
144,10,21,14,197,267,0.737828,23113,1344.66,closeFist_2.csv
144,10,17,11,198,267,0.741573,23092.5,1331.58,closeFist_2.csv
144,10,19,13,198,267,0.741573,23070,1338.8,closeFist_2.csv
144,10,17,11,197,268,0.735075,23095.5,1346.21,closeFist_2.csv
144,10,18,12,197,267,0.737828,23075,1339.97,closeFist_2.csv
144,10,17,13,198,267,0.741573,23053,1333.97,closeFist_2.csv
144,10,16,9,197,267,0.737828,23092.5,1337.87,closeFist_2.csv
144,10,17,11,197,267,0.737828,23126.5,1330.56,closeFist_2.csv
144,10,19,13,198,267,0.741573,23109,1321.97,closeFist_2.csv
144,10,16,10,197,266,0.740602,23178,1333.63,closeFist_2.csv
144,10,18,12,197,267,0.737828,23191,1331.14,closeFist_2.csv
144,10,15,10,187,273,0.684982,23420.5,1375.3,closeFist_2.csv
144,10,23,19,143,242,0.590909,20688.5,1036.22,closeFist_2.csv
144,10,30,23,134,211,0.635071,18330,798.843,closeFist_2.csv
144,10,25,19,134,200,0.67,16918,722.357,closeFist_2.csv
144,10,21,16,137,189,0.724868,15862,697.328,closeFist_2.csv
144,10,23,18,136,185,0.735135,15547.5,684.257,closeFist_2.csv
144,10,21,15,133,185,0.718919,15479,677.186,closeFist_2.csv
144,10,19,15,131,185,0.708108,15464,672.357,closeFist_2.csv
144,10,20,15,129,186,0.693548,15449,671.529,closeFist_2.csv
144,10,24,19,128,187,0.684492,15376.5,671.286,closeFist_2.csv
144,10,21,17,126,187,0.673797,15317.5,678.458,closeFist_2.csv
144,10,19,14,125,188,0.664894,15310,667.044,closeFist_2.csv
144,10,18,15,125,188,0.664894,15257,669.044,closeFist_2.csv
144,10,18,14,124,188,0.659574,15230,666.701,closeFist_2.csv
144,10,18,13,123,188,0.654255,15132,702.843,closeFist_2.csv
144,10,19,14,122,189,0.645503,15218,667.872,closeFist_2.csv
144,10,18,14,122,189,0.645503,15219,666.215,closeFist_2.csv
144,10,19,16,122,189,0.645503,15224.5,664.801,closeFist_2.csv
144,10,21,15,121,189,0.640212,15252,665.044,closeFist_2.csv
144,10,22,18,122,189,0.645503,15406,667.872,closeFist_2.csv
144,10,21,16,124,193,0.642487,16127.5,692.943,closeFist_2.csv
144,10,22,16,126,197,0.639594,17126.5,765.286,closeFist_2.csv
144,10,21,15,127,207,0.613527,18295.5,737.227,closeFist_2.csv
144,10,20,15,138,233,0.592275,20494,975.352,closeFist_2.csv
144,10,19,14,169,257,0.657588,22760.5,1338.79,closeFist_2.csv
144,10,17,11,188,256,0.734375,22819,1351.89,closeFist_2.csv
144,10,19,13,192,254,0.755906,22804,1345.48,closeFist_2.csv
144,10,18,12,191,253,0.754941,22752,1320.45,closeFist_2.csv
144,10,18,11,191,256,0.746094,22817.5,1315.67,closeFist_2.csv
144,10,17,12,190,259,0.733591,22864,1324.94,closeFist_2.csv
144,10,19,12,190,260,0.730769,22808,1339.77,closeFist_2.csv
144,10,17,12,190,262,0.725191,22737,1348.4,closeFist_2.csv
144,10,15,9,188,263,0.714829,22683.5,1343.67,closeFist_2.csv
144,10,15,10,186,264,0.704545,22588.5,1354.64,closeFist_2.csv
144,10,16,13,185,264,0.700758,22599,1349.43,closeFist_2.csv
144,10,14,9,184,264,0.69697,22510,1351.57,closeFist_2.csv
144,10,16,11,183,264,0.693182,22574,1350.4,closeFist_2.csv
144,10,16,11,181,264,0.685606,22621,1347.57,closeFist_2.csv
144,10,17,12,171,267,0.640449,22815.5,1342.61,closeFist_2.csv
144,10,22,17,149,268,0.55597,22421,1193.78,closeFist_2.csv
144,10,23,17,131,253,0.517787,19371.5,901.169,closeFist_2.csv
144,10,24,18,118,224,0.526786,17184.5,786.742,closeFist_2.csv
144,10,21,16,117,209,0.559809,16654,604.416,closeFist_2.csv
144,10,23,19,119,201,0.59204,16056.5,581.345,closeFist_2.csv
144,10,23,18,120,194,0.618557,15467.5,578.659,closeFist_2.csv
