threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,13,7,189,270,0.7,14706.5,845.654,pinch_3.csv
144,10,15,8,188,271,0.693727,14706,845.068,pinch_3.csv
144,10,13,7,186,272,0.683824,14723,845.411,pinch_3.csv
144,10,17,12,184,273,0.673993,14770.5,847.169,pinch_3.csv
144,10,14,8,182,273,0.666667,14756,843.754,pinch_3.csv
144,10,15,10,181,274,0.660584,14779.5,839.855,pinch_3.csv
144,10,14,9,181,274,0.660584,14806,846.098,pinch_3.csv
144,10,15,9,182,273,0.666667,14801,845.269,pinch_3.csv
144,10,14,8,184,273,0.673993,14787.5,848.482,pinch_3.csv
144,10,15,9,186,273,0.681319,14767,851.068,pinch_3.csv
144,10,12,7,187,272,0.6875,14758,848.24,pinch_3.csv
144,10,13,7,187,272,0.6875,14745.5,847.654,pinch_3.csv
144,10,12,6,188,272,0.691176,14737,849.897,pinch_3.csv
144,10,16,10,184,272,0.676471,14641.5,848.825,pinch_3.csv
144,10,16,10,160,267,0.599251,14846.5,851.713,pinch_3.csv
144,10,19,13,146,232,0.62931,13993,836.808,pinch_3.csv
144,10,17,11,134,218,0.614679,13796.5,936.448,pinch_3.csv
144,10,18,12,133,218,0.610092,13760.5,941.276,pinch_3.csv
144,10,19,12,133,218,0.610092,13744.5,952.247,pinch_3.csv
144,10,18,12,132,218,0.605505,13699,970.489,pinch_3.csv
144,10,18,13,132,218,0.605505,13763,972.632,pinch_3.csv
144,10,18,15,133,218,0.610092,13792,982.288,pinch_3.csv
144,10,16,12,133,217,0.612903,13847.5,943.762,pinch_3.csv
144,10,17,11,133,217,0.612903,13826,943.176,pinch_3.csv
144,10,19,13,133,217,0.612903,13852.5,942.105,pinch_3.csv
144,10,18,13,133,218,0.610092,13843,950.146,pinch_3.csv
144,10,16,11,131,218,0.600917,13787.5,945.762,pinch_3.csv
144,10,20,14,131,218,0.600917,13769.5,936.933,pinch_3.csv
144,10,17,13,130,219,0.593607,13782,950.004,pinch_3.csv
144,10,14,9,133,225,0.591111,14009,904.548,pinch_3.csv
144,10,18,14,155,258,0.600775,14709,857.21,pinch_3.csv
144,10,13,7,171,273,0.626374,14703.5,830.399,pinch_3.csv
144,10,11,5,188,275,0.683636,15436,824.926,pinch_3.csv
144,10,11,6,196,272,0.720588,15758.5,825.311,pinch_3.csv
144,10,14,8,202,266,0.759398,15909,826.867,pinch_3.csv
144,10,11,6,204,263,0.775665,15789.5,823.796,pinch_3.csv
144,10,14,8,203,264,0.768939,15883,824.039,pinch_3.csv
144,10,10,5,202,263,0.768061,15987.5,824.139,pinch_3.csv
144,10,14,10,203,264,0.768939,16114.5,826.281,pinch_3.csv
144,10,14,8,203,264,0.768939,16139,825.553,pinch_3.csv
144,10,14,8,203,264,0.768939,16096.5,825.796,pinch_3.csv
144,10,13,7,203,264,0.768939,16093.5,828.968,pinch_3.csv
144,10,10,4,205,262,0.782443,16046.5,825.453,pinch_3.csv
144,10,11,5,206,260,0.792308,15872,824.039,pinch_3.csv
144,10,14,8,208,258,0.806202,15752.5,821.453,pinch_3.csv
144,10,14,9,208,258,0.806202,15659,820.524,pinch_3.csv
144,10,12,6,204,259,0.787645,15615,818.382,pinch_3.csv
144,10,16,11,175,261,0.670498,16760,990.607,pinch_3.csv
144,10,16,11,165,242,0.681818,15153,827.838,pinch_3.csv
144,10,17,11,149,199,0.748744,14209.5,926.933,pinch_3.csv
144,10,16,10,146,201,0.726368,13896,974.632,pinch_3.csv
144,10,17,11,145,201,0.721393,13859,964.632,pinch_3.csv
144,10,19,14,145,201,0.721393,13851,965.803,pinch_3.csv
144,10,14,10,144,202,0.712871,13815.5,970.046,pinch_3.csv
144,10,17,11,143,203,0.704433,13845.5,968.389,pinch_3.csv
144,10,17,11,142,204,0.696078,13891,959.661,pinch_3.csv
144,10,15,10,142,204,0.696078,13861,968.632,pinch_3.csv
144,10,14,10,142,205,0.692683,13877.5,982.874,pinch_3.csv
144,10,16,11,142,204,0.696078,13908.5,955.418,pinch_3.csv
144,10,15,12,143,203,0.704433,13916.5,958.732,pinch_3.csv
144,10,15,11,142,203,0.699507,13895.5,958.59,pinch_3.csv
144,10,16,12,143,202,0.707921,13874,966.632,pinch_3.csv
144,10,14,10,142,201,0.706468,13823.5,959.075,pinch_3.csv
144,10,14,10,142,200,0.71,13758,963.318,pinch_3.csv
144,10,17,13,142,198,0.717172,15489,638.5,pinch_3.csv
144,10,18,13,140,198,0.707071,13633.5,919.963,pinch_3.csv
144,10,17,12,144,222,0.648649,13764.5,826.164,pinch_3.csv
144,10,14,9,165,243,0.679012,14598.5,924.968,pinch_3.csv
144,10,13,7,178,253,0.703557,13679.5,790.399,pinch_3.csv
144,10,12,7,193,255,0.756863,13975.5,793.855,pinch_3.csv
144,10,12,7,202,252,0.801587,14262.5,798.139,pinch_3.csv
144,10,12,8,207,250,0.828,14432.5,804.968,pinch_3.csv
144,10,11,8,207,250,0.828,14543.5,804.139,pinch_3.csv
144,10,14,7,207,250,0.828,14576.5,805.453,pinch_3.csv
144,10,13,6,209,248,0.842742,14623.5,804.624,pinch_3.csv
144,10,13,9,209,249,0.839357,14685,809.897,pinch_3.csv
144,10,14,8,208,249,0.835341,14728.5,808.968,pinch_3.csv
144,10,12,7,209,250,0.836,14807,811.21,pinch_3.csv
144,10,16,12,210,250,0.84,14827.5,816.624,pinch_3.csv
144,10,15,10,210,249,0.843373,14799,814.039,pinch_3.csv
144,10,14,9,208,248,0.83871,14783.5,811.796,pinch_3.csv
144,10,17,11,176,246,0.715447,15080,815.47,pinch_3.csv
144,10,18,13,159,226,0.70354,14440.5,882.992,pinch_3.csv
144,10,15,9,145,195,0.74359,13876.5,922.105,pinch_3.csv
144,10,17,11,143,195,0.733333,15545,640.156,pinch_3.csv
144,10,15,9,143,195,0.733333,15440,642.642,pinch_3.csv
