threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
62,4,20,17,260,166,1.56627,17876.5,1275.68,NumberOne.csv.csv
62,4,21,17,113,256,0.441406,21076,1064.35,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20703,1094.32,NumberOne.csv.csv
62,4,17,13,262,167,1.56886,20709.5,1088.57,NumberOne.csv.csv
62,4,18,14,263,167,1.57485,20703.5,1100.57,NumberOne.csv.csv
62,4,25,20,114,256,0.445312,20696,1132.97,NumberOne.csv.csv
62,4,22,18,125,256,0.488281,21531.5,1276.13,NumberOne.csv.csv
62,4,23,18,112,255,0.439216,20817.5,1180.87,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20637,1109.49,NumberOne.csv.csv
62,4,20,15,112,255,0.439216,20911.5,1058.79,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20703,1085.64,NumberOne.csv.csv
62,4,19,14,112,257,0.435798,20826,1094.06,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20713,1095.64,NumberOne.csv.csv
62,4,22,18,116,259,0.447876,21148.5,1266.53,NumberOne.csv.csv
62,4,19,15,262,167,1.56886,20688.5,1105.39,NumberOne.csv.csv
62,4,18,14,263,167,1.57485,20676,1095.49,NumberOne.csv.csv
62,4,18,15,263,167,1.57485,20702.5,1111.54,NumberOne.csv.csv
62,4,18,14,263,167,1.57485,20686,1098.12,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20703,1093.98,NumberOne.csv.csv
62,4,21,18,263,167,1.57485,20718.5,1097.39,NumberOne.csv.csv
62,4,19,17,263,167,1.57485,20720.5,1110.71,NumberOne.csv.csv
62,4,19,16,263,167,1.57485,20695.5,1093.39,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20674.5,1110.71,NumberOne.csv.csv
62,4,20,15,263,167,1.57485,20689,1096.81,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20705,1095.98,NumberOne.csv.csv
62,4,16,12,262,167,1.56886,20731.5,1088.08,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20727.5,1084.91,NumberOne.csv.csv
62,4,12,9,263,167,1.57485,21776,1236.41,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20690.5,1094.08,NumberOne.csv.csv
62,4,20,17,263,167,1.57485,20661.5,1119.88,NumberOne.csv.csv
62,4,11,7,262,167,1.56886,21744,1235.58,NumberOne.csv.csv
62,4,18,14,263,167,1.57485,20693,1103.64,NumberOne.csv.csv
62,4,20,17,262,167,1.56886,20679,1092.32,NumberOne.csv.csv
62,4,11,7,262,167,1.56886,21765,1235.38,NumberOne.csv.csv
62,4,18,14,263,167,1.57485,20736.5,1095.74,NumberOne.csv.csv
62,4,18,14,263,167,1.57485,20696,1102.67,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20687.5,1100.57,NumberOne.csv.csv
62,4,19,14,263,167,1.57485,20710.5,1095.88,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20695,1097.64,NumberOne.csv.csv
62,4,19,15,262,167,1.56886,20684,1098.67,NumberOne.csv.csv
62,4,20,18,263,167,1.57485,20709.5,1097.05,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20727,1098.67,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20707.5,1093.39,NumberOne.csv.csv
62,4,18,14,262,167,1.56886,20689.5,1105.74,NumberOne.csv.csv
62,4,19,15,262,167,1.56886,20648,1104.81,NumberOne.csv.csv
62,4,17,13,262,167,1.56886,20715.5,1094.57,NumberOne.csv.csv
62,4,19,15,263,167,1.57485,20697.5,1096.91,NumberOne.csv.csv
62,4,19,15,262,167,1.56886,20691.5,1088.08,NumberOne.csv.csv
62,4,20,17,263,167,1.57485,20706,1100.47,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20694,1099.64,NumberOne.csv.csv
62,4,19,16,263,167,1.57485,20707.5,1099.74,NumberOne.csv.csv
62,4,21,17,263,167,1.57485,20714.5,1088.22,NumberOne.csv.csv
62,4,19,16,263,167,1.57485,20685.5,1107.88,NumberOne.csv.csv
62,4,13,9,263,167,1.57485,21749,1246.55,NumberOne.csv.csv
62,4,20,16,263,167,1.57485,20687.5,1099.39,NumberOne.csv.csv
62,4,20,16,262,167,1.56886,20685.5,1115.05,NumberOne.csv.csv
62,4,19,16,263,167,1.57485,20705.5,1097.05,NumberOne.csv.csv
59,4,13,9,263,167,1.57485,22053,1199.58,NumberOne.csv.csv
56,4,13,11,317,256,1.23828,40608.5,2739.21,NumberOne.csv.csv
48,4,11,6,317,281,1.12811,63405,2113.79,NumberOne.csv.csv
42,4,9,5,318,289,1.10035,71551.5,2083.24,NumberOne.csv.csv
35,4,11,9,318,327,0.972477,82636,2185.65,NumberOne.csv.csv
32,4,6,5,319,480,0.664583,122540,2275.27,NumberOne.csv.csv
32,4,6,5,319,480,0.664583,122652,2273.57,NumberOne.csv.csv
31,4,7,6,319,480,0.664583,123714,2110.57,NumberOne.csv.csv
31,4,6,5,319,480,0.664583,123490,2337.75,NumberOne.csv.csv
31,4,6,5,319,480,0.664583,123595,2190.31,NumberOne.csv.csv
34,4,6,5,319,480,0.664583,115981,3631.76,NumberOne.csv.csv
39,4,10,6,319,289,1.10381,75625.5,2291.55,NumberOne.csv.csv
45,4,10,7,319,289,1.10381,68839.5,2142.64,NumberOne.csv.csv
49,4,12,9,318,282,1.12766,61425,2135.45,NumberOne.csv.csv
53,4,14,11,318,257,1.23735,49203,2398.69,NumberOne.csv.csv
56,4,16,13,317,257,1.23346,40701.5,2451.65,NumberOne.csv.csv
57,4,22,15,208,257,0.809339,24386,1589.99,NumberOne.csv.csv
59,4,26,22,144,256,0.5625,22032.5,1127.76,NumberOne.csv.csv
59,4,13,9,263,167,1.57485,22060.5,1197.82,NumberOne.csv.csv
60,4,13,9,263,167,1.57485,21936.5,1235.48,NumberOne.csv.csv
