threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
67,4,23,18,261,167,1.56287,19214.5,938.541,NumberOne_2.csv
67,4,20,15,261,167,1.56287,19190.5,942.541,NumberOne_2.csv
67,4,21,16,261,167,1.56287,19206,945.955,NumberOne_2.csv
67,4,23,18,261,167,1.56287,19210,935.955,NumberOne_2.csv
67,4,24,19,261,167,1.56287,19203.5,926.056,NumberOne_2.csv
67,4,22,17,261,167,1.56287,19227.5,946.541,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19189.5,937.713,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19200.5,937.37,NumberOne_2.csv
67,4,21,16,261,167,1.56287,19212,941.955,NumberOne_2.csv
67,4,24,19,261,167,1.56287,19219.5,939.713,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19221.5,935.713,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19234,939.127,NumberOne_2.csv
67,4,19,14,261,168,1.55357,19230.5,938.541,NumberOne_2.csv
67,4,20,15,261,167,1.56287,19230,942.784,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19208,939.955,NumberOne_2.csv
67,4,24,20,261,167,1.56287,19210,942.784,NumberOne_2.csv
67,4,22,17,261,167,1.56287,19219,941.955,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19207,941.955,NumberOne_2.csv
67,4,21,17,261,167,1.56287,19210.5,942.541,NumberOne_2.csv
67,4,21,16,261,167,1.56287,19226,939.955,NumberOne_2.csv
67,4,20,15,261,167,1.56287,19277,926.784,NumberOne_2.csv
67,4,21,16,261,167,1.56287,19229.5,937.713,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19223,941.127,NumberOne_2.csv
67,4,17,12,261,167,1.56287,19199.5,940.541,NumberOne_2.csv
67,4,24,18,261,167,1.56287,19212,940.784,NumberOne_2.csv
67,4,21,16,261,167,1.56287,19202.5,941.37,NumberOne_2.csv
67,4,17,13,261,167,1.56287,19219,939.955,NumberOne_2.csv
67,4,19,14,261,167,1.56287,19214.5,937.37,NumberOne_2.csv
67,4,16,10,120,296,0.405405,19396,886.843,NumberOne_2.csv
67,4,17,11,116,317,0.365931,20187,782.759,NumberOne_2.csv
67,4,17,10,118,330,0.357576,21408.5,812.174,NumberOne_2.csv
67,4,17,12,122,334,0.365269,22333.5,827.487,NumberOne_2.csv
